Feb2015:55:30,wlan0,,193.137.138.170,224.0.0.1,UDP,53735,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:55:51,wlan0,,193.137.138.170,224.0.0.1,UDP,51791,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:56:12,wlan0,,193.137.138.170,224.0.0.1,UDP,50888,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:56:34,wlan0,,193.137.138.170,224.0.0.1,UDP,64152,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:56:48,wlan0,,193.137.138.170,224.0.0.1,UDP,58090,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:57:09,wlan0,,193.137.138.170,224.0.0.1,UDP,50401,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:57:30,wlan0,,193.137.138.170,224.0.0.1,UDP,50713,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:57:52,wlan0,,193.137.138.170,224.0.0.1,UDP,60576,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:58:13,wlan0,,193.137.138.170,224.0.0.1,UDP,49736,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:58:27,wlan0,,193.137.138.170,224.0.0.1,UDP,52775,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:58:48,wlan0,,193.137.138.170,224.0.0.1,UDP,59585,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:59:09,wlan0,,193.137.138.170,224.0.0.1,UDP,52959,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:59:31,wlan0,,193.137.138.170,224.0.0.1,UDP,49471,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:59:52,wlan0,,193.137.138.170,224.0.0.1,UDP,59022,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:00:13,wlan0,,193.137.138.170,224.0.0.1,UDP,57354,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:00:27,wlan0,,193.137.138.170,224.0.0.1,UDP,50462,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:00:49,wlan0,,193.137.138.170,224.0.0.1,UDP,55335,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:01:10,wlan0,,193.137.138.170,224.0.0.1,UDP,56610,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:01:31,wlan0,,193.137.138.170,224.0.0.1,UDP,63322,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:01:52,wlan0,,193.137.138.170,224.0.0.1,UDP,58776,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:02:07,wlan0,,193.137.138.170,224.0.0.1,UDP,60063,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:02:28,wlan0,,193.137.138.170,224.0.0.1,UDP,62192,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:02:49,wlan0,,193.137.138.170,224.0.0.1,UDP,54554,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:03:10,wlan0,,193.137.138.170,224.0.0.1,UDP,52203,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:03:31,wlan0,,193.137.138.170,224.0.0.1,UDP,49309,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:03:53,wlan0,,193.137.138.170,224.0.0.1,UDP,61965,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:04:07,wlan0,,193.137.138.170,224.0.0.1,UDP,55559,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:04:28,wlan0,,193.137.138.170,224.0.0.1,UDP,54037,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:04:49,wlan0,,193.137.138.170,224.0.0.1,UDP,49706,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:05:11,wlan0,,193.137.138.170,224.0.0.1,UDP,57893,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:05:32,wlan0,,193.137.138.170,224.0.0.1,UDP,53507,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:05:53,wlan0,,193.137.138.170,224.0.0.1,UDP,60584,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:06:07,wlan0,,193.137.138.170,224.0.0.1,UDP,63103,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:06:29,wlan0,,193.137.138.170,224.0.0.1,UDP,57913,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:06:50,wlan0,,193.137.138.170,224.0.0.1,UDP,64274,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:07:11,wlan0,,193.137.138.170,224.0.0.1,UDP,64613,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:07:32,wlan0,,193.137.138.170,224.0.0.1,UDP,50431,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:07:46,wlan0,,193.137.138.170,224.0.0.1,UDP,59010,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:08:15,wlan0,,193.137.138.170,224.0.0.1,UDP,60825,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:08:29,wlan0,,193.137.138.170,224.0.0.1,UDP,57781,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:08:50,wlan0,,193.137.138.170,224.0.0.1,UDP,59221,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:09:11,wlan0,,193.137.138.170,224.0.0.1,UDP,55548,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:09:33,wlan0,,193.137.138.170,224.0.0.1,UDP,49305,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:09:47,wlan0,,193.137.138.170,224.0.0.1,UDP,51723,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:10:15,wlan0,,193.137.138.170,224.0.0.1,UDP,63770,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:10:29,wlan0,,193.137.138.170,224.0.0.1,UDP,57504,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:10:51,wlan0,,193.137.138.170,224.0.0.1,UDP,52370,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:11:12,wlan0,,193.137.138.170,224.0.0.1,UDP,57369,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:11:33,wlan0,,193.137.138.170,224.0.0.1,UDP,53991,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:11:47,wlan0,,193.137.138.170,224.0.0.1,UDP,61284,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:12:09,wlan0,,193.137.138.170,224.0.0.1,UDP,54489,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:12:30,wlan0,,193.137.138.170,224.0.0.1,UDP,60098,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:12:58,wlan0,,193.137.138.170,224.0.0.1,UDP,56215,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:13:12,wlan0,,193.137.138.170,224.0.0.1,UDP,63371,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:13:27,wlan0,,193.137.138.170,224.0.0.1,UDP,52909,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:13:48,wlan0,,193.137.138.170,224.0.0.1,UDP,57410,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:14:09,wlan0,,193.137.138.170,224.0.0.1,UDP,51039,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:14:30,wlan0,,193.137.138.170,224.0.0.1,UDP,55885,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:14:59,wlan0,,193.137.138.170,224.0.0.1,UDP,64044,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:15:27,wlan0,,193.137.138.170,224.0.0.1,UDP,56737,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:15:34,wlan0,,193.137.138.170,224.0.0.1,UDP,58678,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:15:48,wlan0,,193.137.138.170,224.0.0.1,UDP,54701,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:16:09,wlan0,,193.137.138.170,224.0.0.1,UDP,65293,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:16:31,wlan0,,193.137.138.170,224.0.0.1,UDP,50870,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:16:52,wlan0,,193.137.138.170,224.0.0.1,UDP,57539,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:17:13,wlan0,,193.137.138.170,224.0.0.1,UDP,50384,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:17:27,wlan0,,193.137.138.170,224.0.0.1,UDP,53649,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:17:49,wlan0,,193.137.138.170,224.0.0.1,UDP,63948,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:18:10,wlan0,,193.137.138.170,224.0.0.1,UDP,64661,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:18:31,wlan0,,193.137.138.170,224.0.0.1,UDP,52072,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:18:52,wlan0,,193.137.138.170,224.0.0.1,UDP,51017,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:19:06,wlan0,,193.137.138.170,224.0.0.1,UDP,54614,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:19:28,wlan0,,193.137.138.170,224.0.0.1,UDP,63685,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:19:49,wlan0,,193.137.138.170,224.0.0.1,UDP,64163,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:20:10,wlan0,,193.137.138.170,224.0.0.1,UDP,54205,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:20:31,wlan0,,193.137.138.170,224.0.0.1,UDP,55436,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:21:00,wlan0,,193.137.138.170,224.0.0.1,UDP,61270,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:21:13,wlan0,,193.137.138.170,224.0.0.1,UDP,57030,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:21:27,wlan0,,193.137.138.170,224.0.0.1,UDP,53395,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:21:48,wlan0,,193.137.138.170,224.0.0.1,UDP,60674,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:22:10,wlan0,,193.137.138.170,224.0.0.1,UDP,64881,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:22:31,wlan0,,193.137.138.170,224.0.0.1,UDP,54807,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:22:52,wlan0,,193.137.138.170,224.0.0.1,UDP,61372,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:23:06,wlan0,,193.137.138.170,224.0.0.1,UDP,56317,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:23:28,wlan0,,193.137.138.170,224.0.0.1,UDP,52580,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:23:49,wlan0,,193.137.138.170,224.0.0.1,UDP,57142,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:24:10,wlan0,,193.137.138.170,224.0.0.1,UDP,56409,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:24:31,wlan0,,193.137.138.170,224.0.0.1,UDP,50627,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:24:53,wlan0,,193.137.138.170,224.0.0.1,UDP,50575,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:25:07,wlan0,,193.137.138.170,224.0.0.1,UDP,59344,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:25:35,wlan0,,193.137.138.170,224.0.0.1,UDP,52330,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:25:49,wlan0,,193.137.138.170,224.0.0.1,UDP,62391,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:26:11,wlan0,,193.137.138.170,224.0.0.1,UDP,65120,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:26:32,wlan0,,193.137.138.170,224.0.0.1,UDP,52616,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:26:53,wlan0,,193.137.138.170,224.0.0.1,UDP,49979,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:27:07,wlan0,,193.137.138.170,224.0.0.1,UDP,60144,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:27:28,wlan0,,193.137.138.170,224.0.0.1,UDP,65280,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:27:50,wlan0,,193.137.138.170,224.0.0.1,UDP,60753,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:28:10,wlan0,,193.137.138.170,224.0.0.1,UDP,50233,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:28:31,wlan0,,193.137.138.170,224.0.0.1,UDP,65044,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:28:52,wlan0,,193.137.138.170,224.0.0.1,UDP,61210,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:29:07,wlan0,,193.137.138.170,224.0.0.1,UDP,55809,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:29:28,wlan0,,193.137.138.170,224.0.0.1,UDP,54359,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:29:49,wlan0,,193.137.138.170,224.0.0.1,UDP,51575,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:30:10,wlan0,,193.137.138.170,224.0.0.1,UDP,65254,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:30:32,wlan0,,193.137.138.170,224.0.0.1,UDP,57106,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:30:53,wlan0,,193.137.138.170,224.0.0.1,UDP,62964,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:31:07,wlan0,,193.137.138.170,224.0.0.1,UDP,65442,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:31:28,wlan0,,193.137.138.170,224.0.0.1,UDP,64317,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:31:49,wlan0,,193.137.138.170,224.0.0.1,UDP,55482,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:32:11,wlan0,,193.137.138.170,224.0.0.1,UDP,65347,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:32:32,wlan0,,193.137.138.170,224.0.0.1,UDP,60523,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:32:53,wlan0,,193.137.138.170,224.0.0.1,UDP,56812,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:33:07,wlan0,,193.137.138.170,224.0.0.1,UDP,64989,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:33:29,wlan0,,193.137.138.170,224.0.0.1,UDP,52473,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:33:50,wlan0,,193.137.138.170,224.0.0.1,UDP,61843,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:34:11,wlan0,,193.137.138.170,224.0.0.1,UDP,60165,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:34:32,wlan0,,193.137.138.170,224.0.0.1,UDP,56320,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:34:47,wlan0,,193.137.138.170,224.0.0.1,UDP,62071,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:35:08,wlan0,,193.137.138.170,224.0.0.1,UDP,60314,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:35:29,wlan0,,193.137.138.170,224.0.0.1,UDP,52852,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:35:50,wlan0,,193.137.138.170,224.0.0.1,UDP,59149,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:36:19,wlan0,,193.137.138.170,224.0.0.1,UDP,58141,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:36:40,wlan0,,193.137.138.170,224.0.0.1,UDP,57614,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:36:54,wlan0,,193.137.138.170,224.0.0.1,UDP,65192,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:37:08,wlan0,,193.137.138.170,224.0.0.1,UDP,51999,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:37:29,wlan0,,193.137.138.170,224.0.0.1,UDP,54363,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:37:51,wlan0,,193.137.138.170,224.0.0.1,UDP,63186,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:38:12,wlan0,,193.137.138.170,224.0.0.1,UDP,55298,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:38:26,wlan0,,193.137.138.170,224.0.0.1,UDP,61318,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:38:47,wlan0,,193.137.138.170,224.0.0.1,UDP,60502,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:39:09,wlan0,,193.137.138.170,224.0.0.1,UDP,59003,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:39:51,wlan0,,193.137.138.170,224.0.0.1,UDP,63285,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:39:58,wlan0,,193.137.138.170,224.0.0.1,UDP,60612,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:40:13,wlan0,,193.137.138.170,224.0.0.1,UDP,57921,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:40:27,wlan0,,193.137.138.170,224.0.0.1,UDP,63004,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:40:48,wlan0,,193.137.138.170,224.0.0.1,UDP,62826,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:41:09,wlan0,,193.137.138.170,224.0.0.1,UDP,58502,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:41:31,wlan0,,193.137.138.170,224.0.0.1,UDP,57394,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:41:47,wlan0,,193.137.138.170,224.0.0.1,UDP,53105,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:42:12,wlan0,,193.137.137.204,224.0.0.1,UDP,64910,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:48:35,wlan0,,193.137.137.74,193.137.137.113,TCP,32890,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:48:37,wlan0,,193.137.137.74,193.137.137.113,TCP,32890,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:48:37,wlan0,,193.137.137.74,193.137.137.113,TCP,58968,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:49:31,wlan0,,193.137.137.74,193.137.137.113,TCP,50647,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:49:34,wlan0,,193.137.137.74,193.137.137.113,TCP,50647,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2016:49:34,wlan0,,193.137.137.74,193.137.137.113,TCP,59528,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:00:05,wlan0,,193.137.138.170,224.0.0.1,UDP,61446,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:00:12,wlan0,,193.137.138.170,224.0.0.1,UDP,51999,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:00:19,wlan0,,193.137.138.170,224.0.0.1,UDP,53000,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:00:26,wlan0,,193.137.138.170,224.0.0.1,UDP,53151,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:00:33,wlan0,,193.137.138.170,224.0.0.1,UDP,55071,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:00:40,wlan0,,193.137.138.170,224.0.0.1,UDP,60029,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:00:47,wlan0,,193.137.138.170,224.0.0.1,UDP,58433,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:00:54,wlan0,,193.137.138.170,224.0.0.1,UDP,59326,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:01:02,wlan0,,193.137.138.170,224.0.0.1,UDP,58777,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:01:09,wlan0,,193.137.138.170,224.0.0.1,UDP,63241,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:01:16,wlan0,,193.137.138.170,224.0.0.1,UDP,61800,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:01:18,wlan0,,193.137.137.74,193.137.137.113,TCP,50737,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:01:21,wlan0,,193.137.137.74,193.137.137.113,TCP,50737,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:01:30,wlan0,,193.137.138.170,224.0.0.1,UDP,62602,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:01:51,wlan0,,193.137.138.170,224.0.0.1,UDP,59254,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:02:05,wlan0,,193.137.138.170,224.0.0.1,UDP,57313,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:02:27,wlan0,,193.137.138.170,224.0.0.1,UDP,50705,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:02:48,wlan0,,193.137.138.170,224.0.0.1,UDP,60967,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:03:09,wlan0,,193.137.138.170,224.0.0.1,UDP,51297,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:03:30,wlan0,,193.137.137.74,193.137.137.113,TCP,44830,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:03:52,wlan0,,193.137.138.170,224.0.0.1,UDP,50377,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:04:06,wlan0,,193.137.138.170,224.0.0.1,UDP,59240,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:04:27,wlan0,,193.137.138.170,224.0.0.1,UDP,62315,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:04:48,wlan0,,193.137.138.170,224.0.0.1,UDP,63505,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:05:09,wlan0,,193.137.138.170,224.0.0.1,UDP,50582,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:05:31,wlan0,,193.137.138.170,224.0.0.1,UDP,60176,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:05:52,wlan0,,193.137.138.170,224.0.0.1,UDP,57051,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:06:06,wlan0,,193.137.138.170,224.0.0.1,UDP,56251,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:06:27,wlan0,,193.137.138.170,224.0.0.1,UDP,63995,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:06:49,wlan0,,193.137.138.170,224.0.0.1,UDP,58959,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:07:17,wlan0,,193.137.138.170,224.0.0.1,UDP,58538,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:07:31,wlan0,,193.137.138.170,224.0.0.1,UDP,64656,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:07:45,wlan0,,193.137.138.170,224.0.0.1,UDP,63095,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:08:06,wlan0,,193.137.138.170,224.0.0.1,UDP,56902,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:08:28,wlan0,,193.137.138.170,224.0.0.1,UDP,54872,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:08:49,wlan0,,193.137.138.170,224.0.0.1,UDP,54993,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:09:10,wlan0,,193.137.138.170,224.0.0.1,UDP,52075,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:09:32,wlan0,,193.137.138.170,224.0.0.1,UDP,49517,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:09:46,wlan0,,193.137.138.170,224.0.0.1,UDP,65416,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:10:07,wlan0,,193.137.138.170,224.0.0.1,UDP,54100,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:10:27,wlan0,,193.137.138.170,224.0.0.1,UDP,58220,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:10:48,wlan0,,193.137.138.170,224.0.0.1,UDP,59703,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:11:10,wlan0,,193.137.138.170,224.0.0.1,UDP,51917,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:11:31,wlan0,,193.137.138.170,224.0.0.1,UDP,59998,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:11:45,wlan0,,193.137.138.170,224.0.0.1,UDP,56194,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:12:06,wlan0,,193.137.138.170,224.0.0.1,UDP,60925,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:12:28,wlan0,,193.137.138.170,224.0.0.1,UDP,60080,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:12:49,wlan0,,193.137.138.170,224.0.0.1,UDP,59731,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:13:10,wlan0,,193.137.138.170,224.0.0.1,UDP,64556,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:13:31,wlan0,,193.137.138.170,224.0.0.1,UDP,63893,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:13:46,wlan0,,193.137.138.170,224.0.0.1,UDP,56379,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:14:07,wlan0,,193.137.138.170,224.0.0.1,UDP,52247,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:14:28,wlan0,,193.137.138.170,224.0.0.1,UDP,62119,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:14:48,wlan0,,193.137.138.170,224.0.0.1,UDP,51334,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:15:09,wlan0,,193.137.138.170,224.0.0.1,UDP,56431,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:15:31,wlan0,,193.137.138.170,224.0.0.1,UDP,55252,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:15:45,wlan0,,193.137.138.170,224.0.0.1,UDP,56246,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2017:16:13,wlan0,,193.137.138.170,224.0.0.1,UDP,63821,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
